matchId,date,Dust2,Vertigo,Overpass,Inferno,Nuke,Ancient,Mirage,Anubis,name,teamWin,roundsWins
2358114,2022-08-26,removed,other,left,removed,other,other,removed,not_included,ODDIK,false,17
2358112,2022-08-26,other,other,removed,left,removed,other,removed,not_included,ARCTIC,true,16
2358112,2022-08-26,removed,removed,other,left,other,removed,other,not_included,Paquetá,false,14
2358108,2022-08-26,other,removed,other,removed,removed,left,other,not_included,B4,true,22
2358108,2022-08-26,removed,other,removed,other,other,left,removed,not_included,Meta BR,false,20
2358104,2022-08-26,left,removed,other,removed,other,removed,other,not_included,WINDINGO,true,19
2358104,2022-08-26,left,other,removed,other,removed,other,removed,not_included,The Union,false,16
2358107,2022-08-26,other,other,removed,removed,removed,other,left,not_included,Sharks,true,16
2358107,2022-08-26,removed,removed,other,other,other,removed,left,not_included,Case,false,12
2358106,2022-08-26,left,removed,other,other,removed,other,removed,not_included,ARCTIC,true,16
2358106,2022-08-26,left,other,removed,removed,other,removed,other,not_included,Furious,false,8
2358109,2022-08-26,removed,removed,other,other,other,left,removed,not_included,ODDIK,true,16
2358109,2022-08-26,other,other,removed,removed,removed,left,other,not_included,Fluxo,false,4
2358110,2022-08-26,left,removed,other,other,removed,removed,other,not_included,Isurus,true,16
2358110,2022-08-26,left,other,removed,removed,other,other,removed,not_included,Stars Horizon,false,8
2358103,2022-08-26,removed,removed,left,other,other,other,removed,not_included,Corinthians,true,16
2358103,2022-08-26,other,other,left,removed,removed,removed,other,not_included,Daotsu,false,9
2358105,2022-08-26,removed,removed,other,removed,other,other,left,not_included,Paquetá,true,16
2358105,2022-08-26,other,other,removed,other,removed,removed,left,not_included,Los Grandes,false,10
2357662,2022-08-26,other,other,other,left,picked,removed,removed,not_included,Vitality,true,37
2357662,2022-08-26,removed,picked,removed,left,other,other,other,not_included,G2,false,26
2358241,2022-08-26,removed,removed,other,other,picked,left,other,not_included,Isurus,true,32
2358241,2022-08-26,other,other,removed,removed,other,left,picked,not_included,Sharks,false,10
2357663,2022-08-26,other,left,other,removed,removed,other,picked,not_included,Liquid,true,35
2357663,2022-08-26,removed,left,picked,other,other,removed,other,not_included,Ninjas in Pyjamas,false,30
2358246,2022-08-26,removed,other,removed,other,picked,other,left,not_included,PALOMA,true,30
2358246,2022-08-26,other,removed,other,picked,other,removed,left,not_included,Enterprise,false,23
2358242,2022-08-26,,,,,,,,,Meta BR,true,0
2358242,2022-08-26,,,,,,,,,Corinthians,false,0
2358240,2022-08-26,other,other,removed,other,picked,left,removed,not_included,paiN,true,32
2358240,2022-08-26,picked,removed,other,removed,other,left,other,not_included,Daotsu,false,17
2357661,2022-08-26,other,other,removed,left,removed,picked,other,not_included,OG,true,41
2357661,2022-08-26,removed,removed,other,left,other,other,picked,not_included,FaZe,false,37
2358245,2022-08-26,removed,picked,removed,other,other,left,other,not_included,KOVA,true,33
2358245,2022-08-26,other,other,other,picked,removed,left,removed,not_included,EYEBALLERS,false,35
2358244,2022-08-26,other,other,removed,picked,other,left,removed,not_included,X,true,32
2358244,2022-08-26,picked,removed,other,other,removed,left,other,not_included,Sampi,false,15
2358239,2022-08-25,removed,other,other,other,picked,left,removed,not_included,00NATION,true,32
2358239,2022-08-25,other,removed,removed,picked,other,left,other,not_included,SWS,false,12
2358247,2022-08-25,,,,,,,,,Monte,true,0
2358247,2022-08-25,,,,,,,,,SC,false,0
2358234,2022-08-25,removed,picked,removed,other,left,other,other,not_included,Tricked,true,42
2358234,2022-08-25,other,other,other,removed,left,removed,picked,not_included,Monte,false,47
2358238,2022-08-25,picked,removed,other,removed,other,left,other,not_included,9z,true,32
2358238,2022-08-25,other,other,picked,other,removed,left,removed,not_included,Stars Horizon,false,15
2357659,2022-08-25,other,picked,removed,other,removed,other,left,not_included,G2,true,32
2357659,2022-08-25,picked,other,other,removed,other,removed,left,not_included,BIG,false,15
2358237,2022-08-25,removed,picked,removed,other,other,left,other,not_included,Fluxo,true,35
2358237,2022-08-25,other,other,other,picked,removed,left,removed,not_included,The Union,false,31
2358233,2022-08-25,left,other,picked,removed,other,removed,other,not_included,Aurora,true,44
2358233,2022-08-25,left,removed,other,other,removed,other,picked,not_included,Enterprise,false,37
2357660,2022-08-25,removed,other,picked,left,other,other,removed,not_included,Ninjas in Pyjamas,true,39
2357660,2022-08-25,other,removed,other,left,picked,removed,other,not_included,Evil Geniuses,false,34
2358236,2022-08-25,left,removed,other,other,other,picked,removed,not_included,ARCTIC,true,38
2358236,2022-08-25,left,other,picked,removed,removed,other,other,not_included,Redragon,false,24
2358083,2022-08-25,removed,other,other,other,left,removed,picked,not_included,Into the Breach,true,32
2358083,2022-08-25,other,picked,removed,removed,left,other,other,not_included,B8,false,14
2357658,2022-08-25,other,removed,other,left,removed,picked,other,not_included,OG,true,32
2357658,2022-08-25,removed,other,picked,left,other,other,removed,not_included,Complexity,false,17
2358232,2022-08-25,picked,removed,other,other,removed,other,left,not_included,SKADE,true,32
2358232,2022-08-25,other,other,removed,removed,other,picked,left,not_included,PALOMA,false,16
2358081,2022-08-25,other,other,other,left,removed,picked,removed,not_included,EYEBALLERS,true,35
2358081,2022-08-25,picked,removed,removed,left,other,other,other,not_included,JANO,false,18
2358231,2022-08-25,other,removed,other,other,removed,left,picked,not_included,ECLOT,true,35
2358231,2022-08-25,picked,other,removed,removed,other,left,other,not_included,Illuminar,false,21
2358197,2022-08-25,other,removed,removed,other,other,left,picked,not_included,TeamOne,true,32
2358197,2022-08-25,removed,other,other,picked,removed,left,other,not_included,Mythic,false,19
2358198,2022-08-25,other,other,removed,left,other,picked,removed,not_included,Squirtle Squad,true,32
2358198,2022-08-25,removed,picked,other,left,removed,other,other,not_included,timbermen,false,13
2358230,2022-08-24,other,left,other,picked,removed,other,removed,not_included,MASONIC,true,32
2358230,2022-08-24,removed,left,removed,other,other,picked,other,not_included,KOVA,false,11
2358102,2022-08-24,other,left,picked,removed,removed,other,other,not_included,ECSTATIC,true,32
2358102,2022-08-24,picked,left,other,other,other,removed,removed,not_included,HEET,false,21
2358229,2022-08-24,picked,other,other,other,removed,removed,left,not_included,EC Kyiv,true,44
2358229,2022-08-24,other,removed,removed,picked,other,other,left,not_included,X,false,40
2358100,2022-08-24,other,left,other,removed,other,removed,removed,not_included,Eternal Fire,true,16
2358100,2022-08-24,removed,left,removed,other,removed,other,other,not_included,Sangal,false,10
2358101,2022-08-24,,,,,,,,,B8,true,0
2358101,2022-08-24,,,,,,,,,FANTASY,false,0
2358098,2022-08-24,removed,other,removed,other,left,other,removed,not_included,HEET,true,16
2358098,2022-08-24,other,removed,other,removed,left,removed,other,not_included,Entropiq,false,9
2358099,2022-08-24,left,other,other,other,removed,removed,removed,not_included,ECSTATIC,true,16
2358099,2022-08-24,left,removed,removed,removed,other,other,other,not_included,los kogutos,false,9
2358097,2022-08-24,removed,removed,other,left,removed,other,other,not_included,Sangal,true,16
2358097,2022-08-24,other,other,removed,left,other,removed,removed,not_included,B8,false,2
2358096,2022-08-24,,,,,,,,,Eternal Fire,true,0
2358096,2022-08-24,,,,,,,,,FANTASY,false,0
2358228,2022-08-24,left,removed,other,picked,other,other,removed,not_included,Beyond Possible,true,47
2358228,2022-08-24,left,other,picked,other,removed,removed,other,not_included,Sampi,false,50
2358078,2022-08-24,removed,other,left,picked,removed,other,other,not_included,MASONIC,true,39
2358078,2022-08-24,other,removed,left,other,other,removed,picked,not_included,Tricked,false,31
2358227,2022-08-24,picked,other,removed,other,other,removed,left,not_included,SC,true,43
2358227,2022-08-24,other,removed,other,picked,removed,other,left,not_included,EYEBALLERS,false,37
2358076,2022-08-24,other,other,picked,left,removed,removed,other,not_included,EC Kyiv,true,32
2358076,2022-08-24,removed,removed,other,left,other,other,picked,not_included,ECLOT,false,21
2358196,2022-08-24,removed,picked,other,other,removed,other,left,not_included,timbermen,true,35
2358196,2022-08-24,other,other,removed,picked,other,removed,left,not_included,Strife,false,30
2358202,2022-08-23,other,other,removed,picked,removed,other,left,not_included,SWS,true,32
2358202,2022-08-23,picked,removed,other,other,other,removed,left,not_included,River Plate,false,18
2358093,2022-08-23,picked,other,other,removed,left,removed,other,not_included,Eternal Fire,true,51
2358093,2022-08-23,other,picked,removed,other,left,other,removed,not_included,ECSTATIC,false,36
2358092,2022-08-23,removed,other,left,other,other,removed,picked,not_included,FANTASY,true,38
2358092,2022-08-23,other,removed,left,removed,picked,other,other,not_included,los kogutos,false,38
2358201,2022-08-23,picked,removed,removed,left,other,other,other,not_included,Isurus,true,39
2358201,2022-08-23,other,other,other,left,removed,removed,picked,not_included,MIBR Academy,false,29
2358094,2022-08-23,left,other,removed,picked,removed,other,other,not_included,Sangal,true,35
2358094,2022-08-23,left,removed,other,other,other,removed,picked,not_included,Entropiq,false,24
2358095,2022-08-23,other,left,removed,picked,other,removed,other,not_included,B8,true,32
2358095,2022-08-23,picked,left,other,other,removed,other,removed,not_included,HEET,false,28
2358200,2022-08-23,left,other,picked,other,removed,other,removed,not_included,Redragon,true,41
2358200,2022-08-23,left,removed,other,picked,other,removed,other,not_included,ex-Holkattes,false,29
2358085,2022-08-23,other,removed,left,removed,other,removed,other,not_included,FANTASY,true,19
2358085,2022-08-23,removed,other,left,other,removed,other,removed,not_included,1PIN,false,17
2357867,2022-08-23,removed,other,other,left,picked,removed,other,not_included,Tricked,true,32
2357867,2022-08-23,other,removed,removed,left,other,other,picked,not_included,X,false,17
2358090,2022-08-23,left,other,other,removed,other,removed,removed,not_included,HEET,true,16
2358090,2022-08-23,left,removed,removed,other,removed,other,other,not_included,GRGECHI,false,7
2358089,2022-08-23,left,removed,other,removed,other,other,removed,not_included,Entropiq,true,16
2358089,2022-08-23,left,other,removed,other,removed,removed,other,not_included,Nemiga,false,12
2358086,2022-08-23,other,removed,other,other,left,removed,removed,not_included,Eternal Fire,true,16
2358086,2022-08-23,removed,other,removed,removed,left,other,other,not_included,GamerLegion,false,13
2358087,2022-08-23,removed,left,other,removed,other,other,removed,not_included,ECSTATIC,true,16
2358087,2022-08-23,other,left,removed,other,removed,removed,other,not_included,Finest,false,14
2358091,2022-08-23,left,other,removed,removed,other,other,removed,not_included,B8,true,16
2358091,2022-08-23,left,removed,other,other,removed,removed,other,not_included,AVANGAR,false,9
2358084,2022-08-23,removed,removed,other,other,other,left,removed,not_included,los kogutos,true,16
2358084,2022-08-23,other,other,removed,removed,removed,left,other,not_included,RCL,false,2
2358088,2022-08-23,left,other,other,removed,removed,other,removed,not_included,Sangal,true,16
2358088,2022-08-23,left,removed,removed,other,other,removed,other,not_included,Budapest Five,false,9
2358062,2022-08-23,removed,left,other,removed,removed,other,other,not_included,1PIN,true,16
2358062,2022-08-23,other,left,removed,other,other,removed,removed,not_included,SAW,false,14
2358077,2022-08-23,left,other,removed,removed,other,other,removed,not_included,HEET,true,16
2358077,2022-08-23,left,removed,other,other,removed,removed,other,not_included,EC Kyiv,false,14
2358061,2022-08-23,other,other,removed,removed,removed,left,other,not_included,RCL,true,19
2358061,2022-08-23,removed,removed,other,other,other,left,removed,not_included,Fourteen,false,15
2358080,2022-08-23,left,other,removed,other,removed,removed,other,not_included,AVANGAR,true,16
2358080,2022-08-23,left,removed,other,removed,other,other,removed,not_included,Wolsung,false,14
2358074,2022-08-23,other,removed,removed,other,other,removed,left,not_included,Nemiga,true,16
2358074,2022-08-23,removed,other,other,removed,removed,other,left,not_included,SINNERS,false,13
2358063,2022-08-23,left,removed,other,other,removed,removed,other,not_included,FANTASY,true,16
2358063,2022-08-23,left,other,removed,removed,other,other,removed,not_included,LF0,false,14
2358079,2022-08-23,other,removed,removed,other,other,left,removed,not_included,GRGECHI,true,16
2358079,2022-08-23,removed,other,other,removed,removed,left,other,not_included,Endpoint,false,10
2358060,2022-08-23,other,other,removed,removed,removed,left,other,not_included,los kogutos,true,16
2358060,2022-08-23,removed,removed,other,other,other,left,removed,not_included,Astralis,false,8
2358066,2022-08-23,removed,other,left,other,removed,other,removed,not_included,ECSTATIC,true,16
2358066,2022-08-23,other,removed,left,removed,other,removed,other,not_included,OneTap,false,9
2358082,2022-08-23,other,removed,removed,other,left,removed,other,not_included,B8,true,16
2358082,2022-08-23,removed,other,other,removed,left,other,removed,not_included,Movistar Riders,false,9
2358065,2022-08-23,removed,other,removed,removed,other,other,left,not_included,GamerLegion,true,16
2358065,2022-08-23,other,removed,other,other,removed,removed,left,not_included,Zero Tenacity,false,11
2358064,2022-08-23,other,left,removed,removed,other,removed,other,not_included,Eternal Fire,true,16
2358064,2022-08-23,removed,left,other,other,removed,other,removed,not_included,EYEBALLERS,false,6
2358070,2022-08-23,other,other,other,removed,removed,left,removed,not_included,Finest,true,16
2358070,2022-08-23,removed,removed,removed,other,other,left,other,not_included,Partizan,false,11
2358072,2022-08-23,other,removed,removed,other,removed,left,other,not_included,Sangal,true,16
2358072,2022-08-23,removed,other,other,removed,other,left,removed,not_included,Sashi,false,7
2357866,2022-08-23,removed,removed,other,other,other,picked,left,not_included,PALOMA,true,36
2357866,2022-08-23,other,other,removed,removed,picked,other,left,not_included,KOVA,false,32
2358075,2022-08-23,other,removed,other,removed,removed,other,left,not_included,Entropiq,true,16
2358075,2022-08-23,removed,other,removed,other,other,removed,left,not_included,TAG,false,7
2358073,2022-08-23,other,removed,other,removed,other,removed,left,not_included,Budapest Five,true,16
2358073,2022-08-23,removed,other,removed,other,removed,other,left,not_included,BLUEJAYS,false,8
2358071,2022-08-23,removed,removed,picked,other,other,other,left,not_included,PROSPECTS,true,40
2358071,2022-08-23,other,other,other,picked,removed,removed,left,not_included,schadE halt,false,28
2358058,2022-08-23,,,,,,,,,Encore,true,53
2358058,2022-08-23,,,,,,,,,VERTEX,false,48
2357863,2022-08-23,other,removed,other,left,other,removed,picked,not_included,Monte,true,32
2357863,2022-08-23,removed,other,picked,left,removed,other,other,not_included,EC Kyiv,false,21
2357865,2022-08-23,left,removed,other,other,removed,other,picked,not_included,ECLOT,true,32
2357865,2022-08-23,left,other,removed,removed,other,picked,other,not_included,SC,false,11
2358069,2022-08-23,removed,removed,other,other,other,picked,left,not_included,Sashi,true,49
2358069,2022-08-23,other,other,removed,removed,picked,other,left,not_included,KOVA,false,46
2358059,2022-08-23,,,,,,,,,DGG,true,46
2358059,2022-08-23,,,,,,,,,Antic,false,39
2357864,2022-08-23,picked,left,removed,removed,other,other,other,not_included,Illuminar,true,35
2357864,2022-08-23,other,left,other,other,removed,picked,removed,not_included,EYEBALLERS,false,38
2358009,2022-08-23,left,removed,removed,other,removed,other,other,not_included,9z,true,16
2358009,2022-08-23,left,other,other,removed,other,removed,removed,not_included,O PLANO,false,8
2358008,2022-08-22,picked,other,other,other,left,removed,removed,not_included,O PLANO,true,49
2358008,2022-08-22,other,picked,removed,removed,left,other,other,not_included,Fluxo,false,39
2358007,2022-08-22,other,removed,other,other,picked,removed,left,not_included,9z,true,46
2358007,2022-08-22,removed,other,removed,picked,other,other,left,not_included,Case,false,33
2358193,2022-08-22,left,removed,other,other,picked,other,removed,not_included,WINDINGO,true,32
2358193,2022-08-22,left,other,removed,picked,other,removed,other,not_included,ex-Holkattes,false,18
2358192,2022-08-22,left,removed,other,other,other,picked,removed,not_included,Stars Horizon,true,35
2358192,2022-08-22,left,other,picked,removed,removed,other,other,not_included,Redragon,false,25
2358041,2022-08-22,removed,other,removed,removed,other,left,other,not_included,fnatic,true,16
2358041,2022-08-22,other,removed,other,other,removed,left,removed,not_included,K23,false,14
2358040,2022-08-22,left,removed,removed,other,other,other,removed,not_included,forZe,true,16
2358040,2022-08-22,left,other,other,removed,removed,removed,other,not_included,Monte,false,8
2358038,2022-08-22,removed,other,other,left,removed,other,removed,not_included,K23,true,16
2358038,2022-08-22,other,removed,removed,left,other,removed,other,not_included,forZe,false,13
2358039,2022-08-22,removed,other,other,removed,left,other,removed,not_included,fnatic,true,16
2358039,2022-08-22,other,removed,removed,other,left,removed,other,not_included,Monte,false,3
2357862,2022-08-22,removed,other,other,removed,other,left,picked,not_included,Aurora,true,16
2357862,2022-08-22,other,removed,picked,other,removed,left,other,not_included,Sampi,false,6
2358194,2022-08-22,removed,other,removed,left,other,picked,other,not_included,Meta BR,true,32
2358194,2022-08-22,other,removed,other,left,removed,other,picked,not_included,SWS,false,13
2357861,2022-08-22,other,other,other,left,removed,removed,picked,not_included,Enterprise,true,44
2357861,2022-08-22,picked,removed,removed,left,other,other,other,not_included,Beyond Possible,false,33
2358068,2022-08-22,other,other,other,left,removed,removed,picked,not_included,Hotspurs,true,32
2358068,2022-08-22,removed,removed,picked,left,other,other,other,not_included,777,false,5
2358054,2022-08-22,removed,left,other,other,other,removed,removed,not_included,VERTEX,true,16
2358054,2022-08-22,other,left,removed,removed,removed,other,other,not_included,Bandits,false,4
2358056,2022-08-22,left,other,other,removed,removed,other,removed,not_included,Antic,true,16
2358056,2022-08-22,left,removed,removed,other,other,removed,other,not_included,Morbin5,false,10
2358057,2022-08-22,left,removed,removed,other,other,removed,other,not_included,DGG,true,16
2358057,2022-08-22,left,other,other,removed,removed,other,removed,not_included,yellow,false,9
2358067,2022-08-22,other,removed,picked,other,removed,left,other,not_included,SKADE X,true,45
2358067,2022-08-22,removed,other,other,removed,other,left,picked,not_included,yodagus,false,40
2358055,2022-08-22,removed,other,other,removed,left,removed,other,not_included,Encore,true,16
2358055,2022-08-22,other,removed,removed,other,left,other,removed,not_included,CAMO,false,3
2357860,2022-08-22,other,removed,other,left,removed,other,picked,not_included,SKADE,true,32
2357860,2022-08-22,removed,other,picked,left,other,removed,other,not_included,MASONIC,false,16
2358005,2022-08-22,left,other,removed,removed,other,removed,other,not_included,Fluxo,true,16
2358005,2022-08-22,left,removed,other,other,removed,other,removed,not_included,ARCTIC,false,9
2358003,2022-08-22,other,removed,other,other,left,removed,removed,not_included,9z,true,16
2358003,2022-08-22,removed,other,removed,removed,left,other,other,not_included,B4,false,9
2358006,2022-08-22,other,other,left,removed,other,removed,removed,not_included,O PLANO,true,16
2358006,2022-08-22,removed,removed,left,other,removed,other,other,not_included,Los Grandes,false,6
2358004,2022-08-22,other,other,left,removed,removed,removed,other,not_included,Case,true,16
2358004,2022-08-22,removed,removed,left,other,other,other,removed,not_included,ODDIK,false,14
2357999,2022-08-22,left,other,removed,removed,other,removed,other,not_included,Fluxo,true,16
2357999,2022-08-22,left,removed,other,other,removed,other,removed,not_included,Boca Juniors,false,3
2357996,2022-08-22,removed,other,removed,removed,other,other,left,not_included,B4,true,19
2357996,2022-08-22,other,removed,other,other,removed,removed,left,not_included,Isurus,false,16
2358001,2022-08-22,other,other,removed,removed,left,removed,other,not_included,O PLANO,true,16
2358001,2022-08-22,removed,removed,other,other,left,other,removed,not_included,Arvum,false,11
2358000,2022-08-22,removed,removed,other,other,left,other,removed,not_included,ARCTIC,true,16
2358000,2022-08-22,other,other,removed,removed,left,removed,other,not_included,WINDINGO,false,14
2357997,2022-08-22,removed,removed,other,left,removed,other,other,not_included,Case,true,19
2357997,2022-08-22,other,other,removed,left,other,removed,removed,not_included,SWS,false,15
2357998,2022-08-22,removed,removed,left,other,other,other,removed,not_included,ODDIK,true,16
2357998,2022-08-22,other,other,left,removed,removed,removed,other,not_included,Redragon,false,14
2357995,2022-08-22,left,removed,other,removed,other,removed,other,not_included,9z,true,16
2357995,2022-08-22,left,other,removed,other,removed,other,removed,not_included,Sharks,false,11
2357975,2022-08-22,left,removed,other,picked,removed,other,other,not_included,Brazen,true,32
2357975,2022-08-22,left,other,removed,other,other,removed,picked,not_included,Electrify Steel,false,17
2358002,2022-08-22,left,other,removed,other,removed,removed,other,not_included,Los Grandes,true,16
2358002,2022-08-22,left,removed,other,removed,other,other,removed,not_included,Paquetá,false,5
2358191,2022-08-21,other,removed,removed,picked,other,other,left,not_included,River Plate,true,32
2358191,2022-08-21,picked,other,other,other,removed,removed,left,not_included,Rehl,false,17
2358036,2022-08-21,removed,other,removed,other,picked,left,other,not_included,fnatic,true,44
2358036,2022-08-21,other,removed,other,removed,other,left,picked,not_included,HAVU,false,40
2358035,2022-08-21,other,removed,other,left,picked,removed,other,not_included,forZe,true,32
2358035,2022-08-21,removed,other,removed,left,other,other,picked,not_included,GamerLegion,false,20
2358034,2022-08-21,picked,removed,other,other,left,other,removed,not_included,K23,true,32
2358034,2022-08-21,other,other,picked,removed,left,removed,other,not_included,1WIN,false,19
2358037,2022-08-21,removed,other,other,left,other,removed,picked,not_included,Monte,true,32
2358037,2022-08-21,other,removed,picked,left,removed,other,other,not_included,Endpoint,false,25
2358190,2022-08-21,,,,,,,,,MIBR Academy,true,0
2358190,2022-08-21,,,,,,,,,Capivara Strong,false,0
2358031,2022-08-21,other,removed,removed,removed,other,other,left,not_included,HAVU,true,16
2358031,2022-08-21,removed,other,other,other,removed,removed,left,not_included,Into the Breach,false,13
2358027,2022-08-21,other,left,other,removed,removed,removed,other,not_included,1WIN,true,22
2358027,2022-08-21,removed,left,removed,other,other,other,removed,not_included,SAW,false,20
2358030,2022-08-21,removed,other,other,removed,other,left,removed,not_included,fnatic,true,16
2358030,2022-08-21,other,removed,removed,other,removed,left,other,not_included,AGO,false,3
2358029,2022-08-21,left,removed,other,other,other,removed,removed,not_included,forZe,true,19
2358029,2022-08-21,left,other,removed,removed,removed,other,other,not_included,UNGENTIUM,false,17
2358033,2022-08-21,other,other,removed,removed,left,removed,other,not_included,Monte,true,19
2358033,2022-08-21,removed,removed,other,other,left,other,removed,not_included,eSuba,false,15
2358189,2022-08-21,picked,removed,other,other,removed,other,left,not_included,Isurus,true,32
2358189,2022-08-21,other,other,removed,picked,other,removed,left,not_included,Los Grandes Academy,false,11
2358026,2022-08-21,other,removed,other,removed,other,left,removed,not_included,K23,true,16
2358026,2022-08-21,removed,other,removed,other,removed,left,other,not_included,SC,false,2
2358032,2022-08-21,removed,other,left,other,removed,other,removed,not_included,Endpoint,true,16
2358032,2022-08-21,other,removed,left,removed,other,removed,other,not_included,9INE,false,11
2357657,2022-08-21,removed,other,other,left,other,removed,removed,not_included,Heroic,true,16
2357657,2022-08-21,other,removed,removed,left,removed,other,other,not_included,FaZe,false,10
2358028,2022-08-21,removed,other,removed,removed,other,left,other,not_included,GamerLegion,true,16
2358028,2022-08-21,other,removed,other,other,removed,left,removed,not_included,EYEBALLERS,false,7
2357994,2022-08-21,other,picked,removed,other,other,removed,left,not_included,JPB,true,32
2357994,2022-08-21,removed,other,other,picked,removed,other,left,not_included,Ooredoo Thunders,false,14
2358019,2022-08-21,removed,other,other,other,removed,left,removed,not_included,AGO,true,16
2358019,2022-08-21,other,removed,removed,removed,other,left,other,not_included,premghouls,false,9
2358021,2022-08-21,removed,removed,other,left,removed,other,other,not_included,Into the Breach,true,16
2358021,2022-08-21,other,other,removed,left,other,removed,removed,not_included,Eternal Fire,false,14
2358010,2022-08-21,other,other,removed,removed,removed,other,left,not_included,SC,true,16
2358010,2022-08-21,removed,removed,other,other,other,removed,left,not_included,Neon Rangers,false,11
2358013,2022-08-21,removed,other,other,removed,other,left,removed,not_included,1WIN,true,16
2358013,2022-08-21,other,removed,removed,other,removed,left,other,not_included,GRGECHI,false,14
2358014,2022-08-21,removed,removed,other,other,removed,left,other,not_included,EYEBALLERS,true,16
2358014,2022-08-21,other,other,removed,removed,other,left,removed,not_included,Finest,false,14
2358016,2022-08-21,other,removed,removed,removed,other,left,other,not_included,UNGENTIUM,true,16
2358016,2022-08-21,removed,other,other,other,removed,left,removed,not_included,ECSTATIC,false,12
2358011,2022-08-21,left,removed,other,removed,other,other,removed,not_included,K23,true,16
2358011,2022-08-21,left,other,removed,other,removed,removed,other,not_included,Enterprise,false,12
2357993,2022-08-21,removed,left,removed,other,picked,other,other,not_included,NASR,true,32
2357993,2022-08-21,other,left,other,removed,other,removed,picked,not_included,PremuimGods,false,3
2358015,2022-08-21,removed,other,removed,other,left,removed,other,not_included,GamerLegion,true,16
2358015,2022-08-21,other,removed,other,removed,left,other,removed,not_included,Anonymo,false,14
2358017,2022-08-21,other,removed,removed,other,left,removed,other,not_included,forZe,true,16
2358017,2022-08-21,removed,other,other,removed,left,other,removed,not_included,LF0,false,6
2358022,2022-08-21,removed,removed,other,removed,other,other,left,not_included,9INE,true,16
2358022,2022-08-21,other,other,removed,other,removed,removed,left,not_included,EC Kyiv,false,10
2358020,2022-08-21,other,removed,removed,left,other,removed,other,not_included,HAVU,true,16
2358020,2022-08-21,removed,other,other,left,removed,other,removed,not_included,SINNERS,false,12
2358025,2022-08-21,other,removed,other,removed,left,removed,other,not_included,Monte,true,16
2358025,2022-08-21,removed,other,removed,other,left,other,removed,not_included,LDLC,false,12
2358012,2022-08-21,removed,other,removed,left,other,other,removed,not_included,SAW,true,16
2358012,2022-08-21,other,removed,other,left,removed,removed,other,not_included,Beyond Possible,false,10
2357654,2022-08-21,removed,removed,other,other,left,other,removed,not_included,Heroic,true,16
2357654,2022-08-21,other,other,removed,removed,left,removed,other,not_included,BIG,false,14
2358024,2022-08-21,removed,other,removed,left,other,removed,other,not_included,eSuba,true,16
2358024,2022-08-21,other,removed,other,left,removed,other,removed,not_included,9 Pandas,false,4
2358023,2022-08-21,removed,left,other,other,removed,other,removed,not_included,Endpoint,true,16
2358023,2022-08-21,other,left,removed,removed,other,removed,other,not_included,163ON,false,5
2358018,2022-08-21,removed,removed,other,removed,left,other,other,not_included,fnatic,true,16
2358018,2022-08-21,other,other,removed,other,left,removed,removed,not_included,B8,false,4
2357651,2022-08-21,other,other,removed,removed,other,removed,left,not_included,BIG,true,16
2357651,2022-08-21,removed,removed,other,other,removed,other,left,not_included,Evil Geniuses,false,6
2357987,2022-08-21,other,picked,other,left,removed,other,removed,not_included,TYLOO,true,47
2357987,2022-08-21,picked,other,removed,left,other,removed,other,not_included,WDNMD,false,34
2357648,2022-08-21,other,removed,removed,other,left,other,removed,not_included,FaZe,true,16
2357648,2022-08-21,removed,other,other,removed,left,removed,other,not_included,Heroic,false,10
2357988,2022-08-21,other,removed,other,left,picked,other,removed,not_included,Wings Up,true,44
2357988,2022-08-21,removed,other,removed,left,other,picked,other,not_included,CR,false,34
2357981,2022-08-21,other,removed,other,left,other,removed,picked,not_included,TheMongolz,true,32
2357981,2022-08-21,removed,other,removed,left,picked,other,other,not_included,D13,false,22
2357645,2022-08-21,removed,removed,other,other,left,other,removed,not_included,Heroic,true,16
2357645,2022-08-21,other,other,removed,removed,left,removed,other,not_included,BIG,false,13
2357980,2022-08-21,left,other,removed,other,picked,other,removed,not_included,ARAVT,true,32
2357980,2022-08-21,left,removed,other,picked,other,removed,other,not_included,MIRAI,false,6
2357642,2022-08-21,other,removed,removed,left,other,other,removed,not_included,FaZe,true,16
2357642,2022-08-21,removed,other,other,left,removed,removed,other,not_included,Evil Geniuses,false,8
2358053,2022-08-20,left,removed,other,other,picked,other,removed,not_included,Stars Horizon,true,0
2358053,2022-08-20,left,other,removed,picked,other,removed,other,not_included,Capivara Strong,false,0
2358052,2022-08-20,other,other,removed,left,removed,other,picked,not_included,SWS,true,44
2358052,2022-08-20,picked,removed,other,left,other,removed,other,not_included,Rehl,false,38
2358188,2022-08-20,removed,other,other,picked,removed,other,left,not_included,MASONIC,true,32
2358188,2022-08-20,other,picked,removed,other,other,removed,left,not_included,Tricked,false,22
2358051,2022-08-20,picked,removed,other,removed,other,other,left,not_included,Daotsu,true,32
2358051,2022-08-20,other,other,removed,other,picked,removed,left,not_included,ex-Holkattes,false,22
2357992,2022-08-20,other,left,removed,removed,other,removed,other,not_included,JPB,true,16
2357992,2022-08-20,removed,left,other,other,removed,other,removed,not_included,SNRG,false,7
2357656,2022-08-20,left,removed,other,removed,other,removed,other,not_included,Natus Vincere,true,16
2357656,2022-08-20,left,other,removed,other,removed,other,removed,not_included,Liquid,false,4
